"Date","Price","Open","High","Low","Vol.","Change %"
"04/19/2016","4.0751","4.0527","4.0830","4.0427","","0.53%"
"04/18/2016","4.0535","4.0534","4.0619","4.0342","","0.04%"
"04/15/2016","4.0519","4.0323","4.0671","4.0259","","0.45%"
"04/14/2016","4.0337","4.0415","4.0575","4.0234","","-0.23%"
"04/13/2016","4.0432","4.0448","4.0729","4.0308","","-0.11%"
"04/12/2016","4.0475","4.0319","4.0621","4.0157","","0.32%"
"04/11/2016","4.0346","4.0232","4.0437","4.0039","","0.24%"
"04/08/2016","4.0248","4.0199","4.0482","4.0038","","0.05%"
"04/07/2016","4.0227","4.0087","4.0341","3.9856","","0.29%"
"04/06/2016","4.0112","4.0083","4.0291","3.9873","","0.00%"
"04/05/2016","4.0110","4.0075","4.0314","3.9913","","-0.02%"
"04/04/2016","4.0119","4.0113","4.0278","3.9986","","-0.07%"
"04/01/2016","4.0148","4.0435","4.0633","4.0047","","-0.76%"
"03/31/2016","4.0457","4.0747","4.0833","4.0355","","-0.78%"
"03/30/2016","4.0775","4.0786","4.0985","4.0664","","-0.11%"
"03/29/2016","4.0821","4.0872","4.1060","4.0700","","-0.17%"
"03/28/2016","4.0892","4.0546","4.1001","4.0540","","0.52%"
"03/25/2016","4.0679","4.0636","4.0742","4.0471","","0.06%"
"03/24/2016","4.0655","4.0575","4.0903","4.0408","","0.08%"
"03/23/2016","4.0622","4.0693","4.0857","4.0493","","-0.27%"
"03/22/2016","4.0731","4.1097","4.1296","4.0623","","-0.82%"
"03/21/2016","4.1069","4.1506","4.1577","4.1009","","-1.10%"
"03/18/2016","4.1524","4.1130","4.1597","4.1049","","0.92%"
"03/17/2016","4.1145","4.0881","4.1548","4.0601","","0.59%"
"03/16/2016","4.0902","4.0992","4.1314","4.0796","","-0.30%"
"03/15/2016","4.1024","4.1032","4.1243","4.0760","","-0.06%"
"03/14/2016","4.1048","4.1212","4.1508","4.0909","","-0.39%"
"03/11/2016","4.1208","4.1266","4.1460","4.0900","","-0.20%"
"03/10/2016","4.1289","4.1107","4.1611","4.0618","","0.38%"
"03/09/2016","4.1133","4.1384","4.1455","4.1006","","-0.70%"
"03/08/2016","4.1421","4.1571","4.1829","4.1233","","-0.43%"
"03/07/2016","4.1598","4.1348","4.1707","4.1157","","0.53%"
"03/04/2016","4.1378","4.1209","4.1536","4.1046","","0.30%"
"03/03/2016","4.1255","4.1162","4.1440","4.0886","","0.18%"
"03/02/2016","4.1182","4.0909","4.1427","4.0851","","0.56%"
"03/01/2016","4.0954","4.1253","4.1368","4.0827","","-0.76%"
"02/29/2016","4.1266","4.1465","4.1594","4.0926","","-0.58%"
"02/26/2016","4.1508","4.0861","4.1629","4.0801","","1.53%"
"02/25/2016","4.0884","4.0870","4.1029","4.0581","","-0.02%"
"02/24/2016","4.0894","4.1260","4.1299","4.0706","","-0.93%"
"02/23/2016","4.1279","4.1534","4.1624","4.1128","","-0.66%"
"02/22/2016","4.1554","4.2500","4.2520","4.1372","","-2.28%"
"02/19/2016","4.2522","4.2529","4.2622","4.2118","","-0.15%"
"02/18/2016","4.2587","4.2240","4.2677","4.2086","","0.77%"
"02/17/2016","4.2262","4.2543","4.2657","4.2055","","-0.78%"
"02/16/2016","4.2593","4.2513","4.2965","4.2216","","0.16%"
"02/15/2016","4.2527","4.2408","4.2847","4.2408","","0.06%"
"02/12/2016","4.2500","4.2400","4.2685","4.2208","","0.16%"
"02/11/2016","4.2432","4.2403","4.2663","4.1987","","0.00%"
"02/10/2016","4.2431","4.2535","4.2631","4.2151","","-0.30%"
"02/09/2016","4.2557","4.2509","4.2720","4.2202","","0.05%"
"02/08/2016","4.2536","4.2347","4.2592","4.2212","","0.33%"
"02/05/2016","4.2394","4.2463","4.2546","4.2024","","-0.20%"
"02/04/2016","4.2481","4.2565","4.2792","4.2063","","-0.26%"
"02/03/2016","4.2591","4.2520","4.2897","4.2432","","0.12%"
"02/02/2016","4.2538","4.2496","4.2707","4.2293","","0.06%"
"02/01/2016","4.2514","4.2066","4.2647","4.2003","","0.97%"
"01/29/2016","4.2105","4.2617","4.2765","4.1864","","-1.27%"
"01/28/2016","4.2645","4.2697","4.2895","4.2393","","-0.21%"
"01/27/2016","4.2736","4.3156","4.3273","4.2529","","-1.03%"
"01/26/2016","4.3182","4.3025","4.3257","4.2798","","0.30%"
"01/25/2016","4.3052","4.2773","4.3134","4.2761","","0.47%"
"01/22/2016","4.2850","4.2812","4.3290","4.2716","","0.02%"
"01/21/2016","4.2841","4.3155","4.3290","4.2575","","-0.77%"
"01/20/2016","4.3172","4.3024","4.3467","4.2946","","0.33%"
"01/19/2016","4.3030","4.3214","4.3378","4.2894","","-0.50%"
"01/18/2016","4.3248","4.3446","4.3576","4.3153","","-0.49%"
"01/15/2016","4.3463","4.3539","4.3783","4.3357","","-0.27%"
"01/14/2016","4.3581","4.3564","4.3875","4.3415","","-0.12%"
"01/13/2016","4.3632","4.3794","4.3902","4.3268","","-0.43%"
"01/12/2016","4.3822","4.4148","4.4305","4.3491","","-0.80%"
"01/11/2016","4.4175","4.3856","4.4310","4.3793","","0.70%"
"01/08/2016","4.3869","4.3817","4.3954","4.3436","","0.06%"
"01/07/2016","4.3842","4.3904","4.4244","4.3498","","-0.17%"
"01/06/2016","4.3916","4.3784","4.4183","4.3719","","0.25%"
"01/05/2016","4.3807","4.3592","4.3925","4.3459","","0.42%"
"01/04/2016","4.3625","4.2954","4.3754","4.2898","","1.51%"
"01/01/2016","4.2974","4.2975","4.3182","4.2945","","-0.07%"
"12/31/2015","4.3004","4.3199","4.3462","4.2836","","-0.55%"
"12/30/2015","4.3242","4.3023","4.3534","4.2956","","0.45%"
"12/29/2015","4.3048","4.3215","4.3416","4.2900","","-0.43%"
"12/28/2015","4.3236","4.3572","4.3665","4.3165","","-0.95%"
"12/25/2015","4.3649","4.3515","4.3686","4.3398","","0.28%"
"12/24/2015","4.3529","4.3346","4.3664","4.3321","","0.34%"
"12/23/2015","4.3380","4.3424","4.3728","4.3289","","-0.16%"
"12/22/2015","4.3449","4.3340","4.3901","4.3223","","0.15%"
"12/21/2015","4.3384","4.3346","4.3552","4.3195","","0.14%"
"12/18/2015","4.3324","4.3600","4.3887","4.3212","","-0.74%"
"12/17/2015","4.3647","4.3985","4.4116","4.3423","","-0.89%"
"12/16/2015","4.4039","4.4546","4.4760","4.3862","","-1.20%"
"12/15/2015","4.4575","4.5091","4.5383","4.4456","","-1.20%"
"12/14/2015","4.5117","4.5236","4.5389","4.4656","","-0.57%"
"12/11/2015","4.5374","4.4302","4.5476","4.4112","","2.39%"
"12/10/2015","4.4317","4.4251","4.4413","4.3954","","0.09%"
"12/09/2015","4.4276","4.3649","4.4480","4.3590","","1.38%"
"12/08/2015","4.3673","4.3845","4.3899","4.3528","","-0.42%"
"12/07/2015","4.3857","4.3709","4.3968","4.3358","","0.24%"
"12/04/2015","4.3751","4.3666","4.4124","4.3379","","0.15%"
"12/03/2015","4.3684","4.3177","4.3754","4.2924","","1.12%"
"12/02/2015","4.3199","4.3577","4.3651","4.3100","","-0.91%"
"12/01/2015","4.3595","4.3839","4.3916","4.3346","","-0.61%"
"11/30/2015","4.3861","4.3958","4.4154","4.3526","","-0.26%"
"11/27/2015","4.3977","4.4088","4.4297","4.3765","","-0.32%"
"11/26/2015","4.4119","4.3681","4.4219","4.3577","","0.97%"
"11/25/2015","4.3696","4.3363","4.3739","4.3303","","0.66%"
"11/24/2015","4.3410","4.3087","4.3586","4.3007","","0.68%"
"11/23/2015","4.3116","4.2961","4.3202","4.2889","","0.23%"
"11/20/2015","4.3018","4.3424","4.3556","4.2875","","-1.03%"
"11/19/2015","4.3467","4.3581","4.3774","4.3311","","-0.32%"
"11/18/2015","4.3607","4.3622","4.3753","4.3385","","-0.10%"
"11/17/2015","4.3652","4.3802","4.3875","4.3429","","-0.39%"
"11/16/2015","4.3825","4.3636","4.3938","4.3534","","0.46%"
"11/13/2015","4.3624","4.3623","4.3831","4.3425","","-0.03%"
"11/12/2015","4.3638","4.3702","4.3935","4.3486","","-0.22%"
"11/11/2015","4.3733","4.4025","4.4217","4.3619","","-0.78%"
"11/10/2015","4.4077","4.4125","4.4236","4.3782","","-0.16%"
"11/09/2015","4.4146","4.3824","4.4209","4.3801","","0.62%"
"11/06/2015","4.3873","4.3480","4.4230","4.3393","","0.86%"
"11/05/2015","4.3500","4.4020","4.4294","4.3433","","-1.26%"
"11/04/2015","4.4055","4.3602","4.4146","4.3490","","0.97%"
"11/03/2015","4.3631","4.3515","4.3891","4.3309","","0.22%"
"11/02/2015","4.3535","4.4958","4.5065","4.2511","","-3.21%"
"10/30/2015","4.4977","4.4955","4.5139","4.4599","","0.00%"
"10/29/2015","4.4975","4.4608","4.5057","4.4450","","0.76%"
"10/28/2015","4.4634","4.4403","4.4741","4.4084","","0.48%"
"10/27/2015","4.4421","4.4349","4.4681","4.4257","","0.14%"
"10/26/2015","4.4361","4.4066","4.4703","4.4063","","-0.38%"
"10/23/2015","4.4531","4.4204","4.4743","4.3964","","0.70%"
"10/22/2015","4.4222","4.4620","4.4817","4.4057","","-0.95%"
"10/21/2015","4.4646","4.4768","4.5013","4.4546","","-0.31%"
"10/20/2015","4.4785","4.4897","4.5025","4.4593","","-0.31%"
"10/19/2015","4.4924","4.4653","4.5012","4.4415","","0.65%"
"10/16/2015","4.4635","4.4491","4.4946","4.4418","","0.26%"
"10/15/2015","4.4521","4.5068","4.5127","4.4437","","-1.28%"
"10/14/2015","4.5097","4.5089","4.5346","4.4896","","-0.02%"
"10/13/2015","4.5107","4.4888","4.5272","4.4760","","0.45%"
"10/12/2015","4.4906","4.4642","4.5329","4.4642","","0.77%"
"10/09/2015","4.4562","4.4375","4.4753","4.4317","","0.34%"
"10/08/2015","4.4413","4.5012","4.5200","4.4342","","-1.39%"
"10/07/2015","4.5040","4.5014","4.5201","4.4516","","-0.01%"
"10/06/2015","4.5045","4.5137","4.5525","4.4970","","-0.32%"
"10/05/2015","4.5191","4.5323","4.5762","4.5113","","-0.47%"
"10/02/2015","4.5403","4.5773","4.6199","4.5298","","-0.86%"
"10/01/2015","4.5796","4.5750","4.5982","4.5445","","0.04%"
"09/30/2015","4.5776","4.5985","4.6142","4.5640","","-0.51%"
"09/29/2015","4.6010","4.6376","4.6576","4.5891","","-0.84%"
"09/28/2015","4.6399","4.6226","4.6609","4.5953","","0.31%"
"09/25/2015","4.6255","4.6319","4.6541","4.5830","","-0.18%"
"09/24/2015","4.6337","4.6292","4.6943","4.6190","","0.03%"
"09/23/2015","4.6323","4.6464","4.6687","4.6064","","-0.38%"
"09/22/2015","4.6498","4.6587","4.6980","4.6252","","-0.26%"
"09/21/2015","4.6619","4.6709","4.7064","4.6398","","-0.12%"
"09/18/2015","4.6675","4.6934","4.6982","4.6403","","-0.62%"
"09/17/2015","4.6966","4.6424","4.7069","4.6386","","1.10%"
"09/16/2015","4.6455","4.6465","4.6638","4.6096","","-0.07%"
"09/15/2015","4.6486","4.7148","4.7336","4.6363","","-1.45%"
"09/14/2015","4.7170","4.7005","4.7462","4.6786","","0.35%"
"09/11/2015","4.7006","4.6632","4.7196","4.6540","","0.68%"
"09/10/2015","4.6689","4.6633","4.7099","4.6523","","0.09%"
"09/09/2015","4.6647","4.6340","4.6786","4.5867","","0.62%"
"09/08/2015","4.6358","4.6266","4.6660","4.6106","","0.19%"
"09/07/2015","4.6269","4.5460","4.6473","4.5460","","1.41%"
"09/04/2015","4.5626","4.5295","4.5828","4.5178","","0.66%"
"09/03/2015","4.5325","4.4976","4.5484","4.4833","","0.71%"
"09/02/2015","4.5007","4.4823","4.5275","4.4710","","0.37%"
"09/01/2015","4.4843","4.4677","4.4966","4.4589","","0.27%"
"08/31/2015","4.4721","4.4994","4.5263","4.4569","","-0.63%"
"08/28/2015","4.5004","4.4786","4.5116","4.4633","","0.43%"
"08/27/2015","4.4813","4.5307","4.5472","4.4639","","-1.12%"
"08/26/2015","4.5322","4.6096","4.6323","4.5202","","-1.75%"
"08/25/2015","4.6127","4.6393","4.6522","4.5806","","-0.61%"
"08/24/2015","4.6411","4.5835","4.7012","4.5711","","1.30%"
"08/21/2015","4.5815","4.5722","4.6121","4.5535","","0.15%"
"08/20/2015","4.5747","4.5847","4.6883","4.5241","","-0.27%"
"08/19/2015","4.5870","4.5282","4.6114","4.5166","","1.18%"
"08/18/2015","4.5333","4.4671","4.5618","4.4591","","1.41%"
"08/17/2015","4.4701","4.4347","4.4808","4.4183","","0.89%"
"08/14/2015","4.4306","4.3996","4.4417","4.3937","","0.64%"
"08/13/2015","4.4024","4.3334","4.4107","4.3244","","1.51%"
"08/12/2015","4.3370","4.3259","4.3431","4.3096","","0.19%"
"08/11/2015","4.3289","4.3304","4.3438","4.2980","","-0.11%"
"08/10/2015","4.3335","4.3054","4.3475","4.2945","","0.58%"
"08/07/2015","4.3083","4.3043","4.3277","4.2820","","0.06%"
"08/06/2015","4.3057","4.3458","4.3631","4.2971","","-0.98%"
"08/05/2015","4.3481","4.3282","4.3621","4.3195","","0.40%"
"08/04/2015","4.3309","4.3332","4.3380","4.3075","","-0.10%"
"08/03/2015","4.3352","4.3221","4.3459","4.3149","","0.13%"
"07/31/2015","4.3294","4.3387","4.3657","4.2986","","-0.29%"
"07/30/2015","4.3418","4.3132","4.3604","4.3016","","0.63%"
"07/29/2015","4.3147","4.3065","4.3338","4.2979","","0.13%"
"07/28/2015","4.3091","4.3096","4.3173","4.2732","","-0.06%"
"07/27/2015","4.3117","4.2496","4.3253","4.2414","","1.52%"
"07/24/2015","4.2473","4.2401","4.2660","4.2166","","0.13%"
"07/23/2015","4.2419","4.2231","4.2704","4.2199","","0.37%"
"07/22/2015","4.2263","4.1746","4.2591","4.1703","","1.19%"
"07/21/2015","4.1765","4.1970","4.2032","4.1685","","-0.56%"
"07/20/2015","4.2001","4.1376","4.2112","4.1347","","1.44%"
"07/17/2015","4.1404","4.1439","4.1637","4.1219","","-0.15%"
"07/16/2015","4.1467","4.1366","4.1550","4.1219","","0.21%"
"07/15/2015","4.1382","4.1123","4.1461","4.1093","","0.56%"
"07/14/2015","4.1150","4.0952","4.1213","4.0671","","0.42%"
"07/13/2015","4.0976","4.1464","4.1517","4.0930","","-1.03%"
"07/10/2015","4.1402","4.1158","4.1464","4.0982","","0.49%"
"07/09/2015","4.1200","4.1277","4.1348","4.1003","","-0.24%"
"07/08/2015","4.1298","4.1495","4.1733","4.1060","","-0.54%"
"07/07/2015","4.1521","4.1763","4.1889","4.1300","","-0.66%"
"07/06/2015","4.1795","4.1746","4.2294","4.1675","","-0.16%"
"07/03/2015","4.1861","4.1878","4.2121","4.1827","","-0.09%"
"07/02/2015","4.1899","4.2010","4.2237","4.1808","","-0.33%"
"07/01/2015","4.2039","4.2112","4.2206","4.1787","","-0.21%"
"06/30/2015","4.2127","4.2491","4.2591","4.1967","","-0.97%"
"06/29/2015","4.2538","4.1811","4.2643","4.1729","","1.33%"
"06/26/2015","4.1978","4.1787","4.2069","4.1734","","0.41%"
"06/25/2015","4.1807","4.2028","4.2095","4.1632","","-0.59%"
"06/24/2015","4.2054","4.2121","4.2473","4.1906","","-0.20%"
"06/23/2015","4.2138","4.2159","4.2350","4.2025","","-0.11%"
"06/22/2015","4.2183","4.2791","4.2896","4.2063","","-1.46%"
"06/19/2015","4.2809","4.3053","4.3243","4.2670","","-0.62%"
"06/18/2015","4.3074","4.2819","4.3252","4.2778","","0.54%"
"06/17/2015","4.2844","4.2736","4.3153","4.2655","","0.12%"
"06/16/2015","4.2791","4.2645","4.2987","4.2551","","0.26%"
"06/15/2015","4.2682","4.2161","4.2759","4.2157","","1.13%"
"06/12/2015","4.2207","4.1908","4.2457","4.1849","","0.65%"
"06/11/2015","4.1934","4.2422","4.2549","4.1782","","-1.26%"
"06/10/2015","4.2468","4.2320","4.2672","4.2012","","0.29%"
"06/09/2015","4.2344","4.2181","4.2412","4.1740","","0.25%"
"06/08/2015","4.2237","4.0635","4.2919","4.0581","","3.89%"
"06/05/2015","4.0655","4.0961","4.1086","4.0515","","-0.82%"
"06/04/2015","4.0991","4.1171","4.1742","4.0817","","-0.51%"
"06/03/2015","4.1201","4.1012","4.1258","4.0861","","0.40%"
"06/02/2015","4.1035","4.0756","4.1179","4.0566","","0.62%"
"06/01/2015","4.0784","4.0663","4.0985","4.0571","","0.16%"
"05/29/2015","4.0719","4.0634","4.0838","4.0378","","0.16%"
"05/28/2015","4.0655","4.0551","4.0917","4.0463","","0.21%"
"05/27/2015","4.0570","4.0622","4.0892","4.0467","","-0.17%"
"05/26/2015","4.0641","4.0433","4.0724","4.0344","","0.44%"
"05/25/2015","4.0463","4.0209","4.0525","4.0072","","0.50%"
"05/22/2015","4.0260","4.0527","4.0857","4.0039","","-0.71%"
"05/21/2015","4.0548","4.0020","4.0677","3.9762","","1.25%"
"05/20/2015","4.0049","4.0202","4.0532","3.9919","","-0.44%"
"05/19/2015","4.0225","4.0365","4.0491","3.9947","","-0.42%"
"05/18/2015","4.0393","4.0465","4.0711","4.0241","","-0.27%"
"05/15/2015","4.0501","4.0853","4.1009","4.0457","","-0.92%"
"05/14/2015","4.0876","4.1398","4.1505","4.0798","","-1.32%"
"05/13/2015","4.1421","4.1705","4.1886","4.1151","","-0.76%"
"05/12/2015","4.1739","4.1965","4.2326","4.1657","","-0.59%"
"05/11/2015","4.1986","4.1551","4.2038","4.1408","","0.78%"
"05/08/2015","4.1660","4.0918","4.1795","4.0910","","1.77%"
"05/07/2015","4.0937","4.1028","4.1347","4.0626","","-0.28%"
"05/06/2015","4.1052","4.1031","4.1434","4.0885","","-0.02%"
"05/05/2015","4.1061","4.0971","4.1397","4.0825","","0.10%"
"05/04/2015","4.1021","4.1065","4.1272","4.0853","","0.05%"
"05/01/2015","4.1000","4.1002","4.1120","4.0635","","-0.05%"
"04/30/2015","4.1022","4.1052","4.1216","4.0812","","-0.12%"
"04/29/2015","4.1073","4.0752","4.1143","4.0661","","0.73%"
"04/28/2015","4.0775","4.0735","4.1049","4.0549","","0.05%"
"04/27/2015","4.0754","4.1370","4.1538","4.0650","","-1.15%"
"04/24/2015","4.1228","4.0651","4.1518","4.0596","","1.35%"
"04/23/2015","4.0680","4.0750","4.1037","4.0584","","-0.26%"
"04/22/2015","4.0785","4.0061","4.1002","3.9978","","1.74%"
"04/21/2015","4.0089","4.0213","4.0384","3.9843","","-0.37%"
"04/20/2015","4.0236","4.0170","4.0420","3.9869","","0.41%"
"04/17/2015","4.0070","3.9979","4.0489","3.9944","","0.16%"
"04/16/2015","4.0007","4.0031","4.0367","3.9796","","-0.12%"
"04/15/2015","4.0057","3.9699","4.0371","3.9555","","0.82%"
"04/14/2015","3.9733","3.9162","3.9870","3.8990","","1.38%"
"04/13/2015","3.9192","3.8356","3.9249","3.8326","","1.90%"
"04/10/2015","3.8462","3.8521","3.8664","3.8295","","-0.23%"
"04/09/2015","3.8551","3.8624","3.8745","3.8273","","-0.24%"
"04/08/2015","3.8644","3.8505","3.8864","3.8412","","0.29%"
"04/07/2015","3.8533","3.8234","3.8673","3.8186","","0.72%"
"04/06/2015","3.8258","3.8312","3.8498","3.8161","","-0.30%"
"04/03/2015","3.8375","3.8311","3.8536","3.8115","","0.09%"
"04/02/2015","3.8339","3.8508","3.8651","3.8255","","-0.48%"
"04/01/2015","3.8525","3.8472","3.8760","3.8273","","0.08%"
"03/31/2015","3.8494","3.8568","3.8789","3.8428","","-0.31%"
"03/30/2015","3.8613","3.8821","3.8943","3.8436","","-0.57%"
"03/27/2015","3.8834","3.8526","3.8992","3.8463","","0.75%"
"03/26/2015","3.8546","3.8472","3.9029","3.8358","","0.13%"
"03/25/2015","3.8496","3.7882","3.8620","3.7836","","1.57%"
"03/24/2015","3.7901","3.7963","3.8323","3.7830","","-0.29%"
"03/23/2015","3.8013","3.8500","3.8617","3.7891","","-1.19%"
"03/20/2015","3.8469","3.8441","3.8649","3.8123","","0.02%"
"03/19/2015","3.8460","3.8476","3.8766","3.8148","","-0.10%"
"03/18/2015","3.8497","3.8492","3.8891","3.8238","","-0.03%"
"03/17/2015","3.8509","3.8914","3.9068","3.8389","","-1.11%"
"03/16/2015","3.8942","3.8890","3.9017","3.8458","","0.05%"
"03/13/2015","3.8923","3.8440","3.9224","3.8402","","1.21%"
"03/12/2015","3.8457","3.8949","3.9072","3.8383","","-1.32%"
"03/11/2015","3.8972","3.9734","3.9897","3.8902","","-1.99%"
"03/10/2015","3.9762","3.9342","3.9890","3.9222","","1.02%"
"03/09/2015","3.9359","3.9498","3.9684","3.9071","","-0.26%"
"03/06/2015","3.9463","3.9709","3.9909","3.9038","","-0.67%"
"03/05/2015","3.9731","3.9111","4.0015","3.9042","","1.52%"
"03/04/2015","3.9136","3.8926","3.9295","3.8820","","0.47%"
"03/03/2015","3.8951","3.8647","3.9095","3.8499","","0.73%"
"03/02/2015","3.8670","3.8745","3.8841","3.8488","","-0.13%"
"02/27/2015","3.8721","3.8554","3.9025","3.8391","","0.37%"
"02/26/2015","3.8577","3.8605","3.8763","3.8298","","-0.17%"
"02/25/2015","3.8643","3.8030","3.8679","3.7974","","1.49%"
"02/24/2015","3.8075","3.8230","3.8422","3.7987","","-0.48%"
"02/23/2015","3.8258","3.7756","3.8340","3.7645","","1.29%"
"02/20/2015","3.7771","3.7846","3.7973","3.7574","","-0.26%"
"02/19/2015","3.7870","3.7651","3.7941","3.7541","","0.48%"
"02/18/2015","3.7689","3.7625","3.8101","3.7575","","0.11%"
"02/17/2015","3.7648","3.7717","3.7826","3.7464","","-0.23%"
"02/16/2015","3.7736","3.7823","3.8056","3.7530","","-0.31%"
"02/13/2015","3.7854","3.7923","3.8136","3.7803","","-0.25%"
"02/12/2015","3.7948","3.8068","3.8289","3.7751","","-0.40%"
"02/11/2015","3.8101","3.8026","3.8318","3.7871","","0.06%"
"02/10/2015","3.8080","3.7642","3.8230","3.7566","","1.06%"
"02/09/2015","3.7682","3.7671","3.8095","3.7613","","-0.09%"
"02/06/2015","3.7717","3.7334","3.7847","3.7116","","0.95%"
"02/05/2015","3.7361","3.7408","3.7517","3.7061","","-0.23%"
"02/04/2015","3.7447","3.6401","3.7500","3.6230","","2.81%"
"02/03/2015","3.6422","3.6511","3.6688","3.6081","","-0.37%"
"02/02/2015","3.6557","3.6847","3.6911","3.6199","","-0.83%"
"01/30/2015","3.6864","3.6380","3.6898","3.6163","","1.27%"
"01/29/2015","3.6403","3.6079","3.6615","3.6059","","0.81%"
"01/28/2015","3.6112","3.5881","3.6255","3.5671","","0.51%"
"01/27/2015","3.5928","3.5474","3.6035","3.5232","","1.19%"
"01/26/2015","3.5506","3.5167","3.5641","3.5139","","0.87%"
"01/23/2015","3.5200","3.4841","3.5316","3.4671","","0.90%"
"01/22/2015","3.4886","3.5568","3.5826","3.4773","","-1.98%"
"01/21/2015","3.5591","3.5512","3.5621","3.5177","","0.16%"
"01/20/2015","3.5535","3.5309","3.5883","3.5134","","0.57%"
"01/19/2015","3.5333","3.5201","3.5614","3.5080","","0.40%"
"01/16/2015","3.5193","3.5049","3.5444","3.4893","","0.28%"
"01/15/2015","3.5093","3.4730","3.5370","3.4491","","1.00%"
"01/14/2015","3.4747","3.4632","3.5074","3.4600","","0.28%"
"01/13/2015","3.4650","3.4650","3.4718","3.4345","","-0.07%"
"01/12/2015","3.4673","3.4830","3.4873","3.4501","","-0.34%"
"01/09/2015","3.4793","3.4670","3.4967","3.4480","","0.29%"
"01/08/2015","3.4694","3.5018","3.5072","3.4621","","-0.99%"
"01/07/2015","3.5040","3.5180","3.5313","3.5008","","-0.44%"
"01/06/2015","3.5194","3.5535","3.5598","3.5090","","-1.03%"
"01/05/2015","3.5559","3.5936","3.5970","3.5381","","-1.03%"
"01/02/2015","3.5930","3.6305","3.6463","3.5882","","-0.84%"
"01/01/2015","3.6235","3.6371","3.6397","3.6216","","-0.34%"
"12/31/2014","3.6360","3.6217","3.6474","3.6095","","0.34%"
"12/30/2014","3.6237","3.5934","3.6538","3.5878","","0.78%"
"12/29/2014","3.5957","3.6002","3.6246","3.5926","","-0.26%"
"12/26/2014","3.6052","3.6046","3.6149","3.5967","","-0.03%"
"12/25/2014","3.6064","3.6029","3.6120","3.5919","","0.02%"
"12/24/2014","3.6056","3.6020","3.6159","3.5895","","0.01%"
"12/23/2014","3.6052","3.6064","3.6197","3.5885","","-0.10%"
"12/22/2014","3.6087","3.6070","3.6365","3.5996","","-0.15%"
"12/19/2014","3.6141","3.6378","3.6543","3.6040","","-0.72%"
"12/18/2014","3.6402","3.6393","3.6505","3.5982","","-0.04%"
"12/17/2014","3.6416","3.7194","3.7389","3.6168","","-2.23%"
"12/16/2014","3.7245","3.7132","3.8018","3.6617","","0.24%"
